Optical constants of epsomite (Mg SO_4 . 7 H_2 O); T = 120 K; averaged. Ref: Dalton; J. B.; and K. M. Pitman (2012); Low temperature optical constants of some hydrated sulfates relevant to planetary surfaces; J. Geophys. Res.
Wavelength (microns), n(lambda), k(lambda), n upper, k upper, n lower, k lower bound 
1.056000E+00,1.449944E+00,2.177796E-06,1.449916E+00,3.266899E-06,1.449958E+00,1.633243E-06
1.059000E+00,1.449944E+00,2.099194E-06,1.449915E+00,3.148999E-06,1.449958E+00,1.574393E-06
1.062000E+00,1.449943E+00,2.022128E-06,1.449914E+00,3.033601E-06,1.449957E+00,1.516795E-06
1.065000E+00,1.449942E+00,1.951866E-06,1.449914E+00,2.928209E-06,1.449957E+00,1.463897E-06
1.068000E+00,1.449942E+00,1.891713E-06,1.449912E+00,2.837576E-06,1.449956E+00,1.418681E-06
1.071000E+00,1.449941E+00,1.842570E-06,1.449911E+00,2.763862E-06,1.449956E+00,1.381925E-06
1.074000E+00,1.449940E+00,1.799643E-06,1.449910E+00,2.699471E-06,1.449955E+00,1.349729E-06
1.077000E+00,1.449940E+00,1.763803E-06,1.449909E+00,2.646119E-06,1.449955E+00,1.322748E-06
1.080000E+00,1.449939E+00,1.737571E-06,1.449908E+00,2.606772E-06,1.449954E+00,1.303176E-06
1.083000E+00,1.449938E+00,1.721850E-06,1.449907E+00,2.582986E-06,1.449954E+00,1.291179E-06
1.086000E+00,1.449937E+00,1.717554E-06,1.449906E+00,2.576337E-06,1.449953E+00,1.288162E-06
1.089000E+00,1.449937E+00,1.724778E-06,1.449905E+00,2.587379E-06,1.449953E+00,1.293374E-06
1.092000E+00,1.449936E+00,1.738645E-06,1.449904E+00,2.608388E-06,1.449952E+00,1.304188E-06
1.095000E+00,1.449935E+00,1.759626E-06,1.449903E+00,2.639654E-06,1.449951E+00,1.319613E-06
1.098000E+00,1.449934E+00,1.791112E-06,1.449902E+00,2.686883E-06,1.449951E+00,1.343227E-06
1.101000E+00,1.449934E+00,1.831517E-06,1.449901E+00,2.746864E-06,1.449950E+00,1.373634E-06
1.104000E+00,1.449933E+00,1.877561E-06,1.449899E+00,2.816767E-06,1.449950E+00,1.408377E-06
1.107000E+00,1.449932E+00,1.929708E-06,1.449898E+00,2.894569E-06,1.449949E+00,1.447278E-06
1.110000E+00,1.449932E+00,1.985902E-06,1.449897E+00,2.979071E-06,1.449949E+00,1.489529E-06
1.113000E+00,1.449931E+00,2.043638E-06,1.449896E+00,3.065675E-06,1.449948E+00,1.532832E-06
1.116000E+00,1.449930E+00,2.101657E-06,1.449895E+00,3.153127E-06,1.449947E+00,1.576346E-06
1.119000E+00,1.449929E+00,2.159321E-06,1.449894E+00,3.238881E-06,1.449947E+00,1.619434E-06
1.122000E+00,1.449928E+00,2.215774E-06,1.449893E+00,3.323773E-06,1.449946E+00,1.661667E-06
1.125000E+00,1.449928E+00,2.270149E-06,1.449891E+00,3.405230E-06,1.449946E+00,1.702609E-06
1.128000E+00,1.449927E+00,2.325854E-06,1.449890E+00,3.489214E-06,1.449945E+00,1.744387E-06
1.131000E+00,1.449926E+00,2.386114E-06,1.449889E+00,3.579175E-06,1.449944E+00,1.789581E-06
1.134000E+00,1.449925E+00,2.456126E-06,1.449888E+00,3.684626E-06,1.449944E+00,1.842092E-06
1.137000E+00,1.449924E+00,2.539851E-06,1.449886E+00,3.809998E-06,1.449943E+00,1.904777E-06
1.140000E+00,1.449923E+00,2.639340E-06,1.449885E+00,3.959340E-06,1.449942E+00,1.979447E-06
1.143000E+00,1.449922E+00,2.756232E-06,1.449883E+00,4.135438E-06,1.449942E+00,2.067495E-06
1.146000E+00,1.449921E+00,2.899574E-06,1.449882E+00,4.349803E-06,1.449941E+00,2.174677E-06
1.149000E+00,1.449920E+00,3.074585E-06,1.449881E+00,4.612319E-06,1.449940E+00,2.305935E-06
1.152000E+00,1.449919E+00,3.286750E-06,1.449879E+00,4.930352E-06,1.449940E+00,2.464950E-06
1.155000E+00,1.449919E+00,3.539424E-06,1.449878E+00,5.309581E-06,1.449939E+00,2.654565E-06
1.158000E+00,1.449918E+00,3.832912E-06,1.449876E+00,5.749594E-06,1.449938E+00,2.874571E-06
1.161000E+00,1.449917E+00,4.156949E-06,1.449875E+00,6.235870E-06,1.449937E+00,3.117488E-06
1.164000E+00,1.449916E+00,4.506460E-06,1.449874E+00,6.759918E-06,1.449937E+00,3.379732E-06
1.167000E+00,1.449915E+00,4.874102E-06,1.449872E+00,7.311381E-06,1.449936E+00,3.655462E-06
1.170000E+00,1.449914E+00,5.248012E-06,1.449871E+00,7.872692E-06,1.449936E+00,3.936117E-06
1.173000E+00,1.449913E+00,5.625558E-06,1.449870E+00,8.439457E-06,1.449935E+00,4.219054E-06
1.176000E+00,1.449912E+00,6.000057E-06,1.449869E+00,9.000092E-06,1.449934E+00,4.499370E-06
1.179000E+00,1.449912E+00,6.366103E-06,1.449867E+00,9.549158E-06,1.449934E+00,4.774351E-06
1.182000E+00,1.449911E+00,6.718686E-06,1.449866E+00,1.007938E-05,1.449933E+00,5.039012E-06
1.185000E+00,1.449910E+00,7.054540E-06,1.449865E+00,1.058339E-05,1.449933E+00,5.291015E-06
1.188000E+00,1.449910E+00,7.373526E-06,1.449864E+00,1.106097E-05,1.449932E+00,5.529803E-06
1.191000E+00,1.449909E+00,7.668725E-06,1.449863E+00,1.150468E-05,1.449932E+00,5.751652E-06
1.194000E+00,1.449908E+00,7.950820E-06,1.449862E+00,1.192782E-05,1.449931E+00,5.962772E-06
1.197000E+00,1.449907E+00,8.235141E-06,1.449861E+00,1.235295E-05,1.449931E+00,6.175786E-06
1.200000E+00,1.449907E+00,8.523523E-06,1.449860E+00,1.278643E-05,1.449930E+00,6.392524E-06
1.203000E+00,1.449906E+00,8.807764E-06,1.449859E+00,1.321279E-05,1.449929E+00,6.605705E-06
1.206000E+00,1.449905E+00,9.089197E-06,1.449858E+00,1.363380E-05,1.449929E+00,6.816208E-06
1.209000E+00,1.449904E+00,9.365500E-06,1.449857E+00,1.404940E-05,1.449928E+00,7.024006E-06
1.212000E+00,1.449904E+00,9.630642E-06,1.449856E+00,1.444574E-05,1.449928E+00,7.222634E-06
1.215000E+00,1.449903E+00,9.877622E-06,1.449854E+00,1.481806E-05,1.449927E+00,7.408329E-06
1.218000E+00,1.449902E+00,1.009982E-05,1.449853E+00,1.515043E-05,1.449927E+00,7.574515E-06
1.221000E+00,1.449902E+00,1.029427E-05,1.449852E+00,1.544164E-05,1.449926E+00,7.720119E-06
1.224000E+00,1.449901E+00,1.046911E-05,1.449851E+00,1.570530E-05,1.449926E+00,7.851483E-06
1.227000E+00,1.449900E+00,1.062514E-05,1.449850E+00,1.593841E-05,1.449925E+00,7.968501E-06
1.230000E+00,1.449899E+00,1.076686E-05,1.449849E+00,1.615287E-05,1.449925E+00,8.075261E-06
1.233000E+00,1.449899E+00,1.089606E-05,1.449848E+00,1.634573E-05,1.449924E+00,8.171219E-06
1.236000E+00,1.449898E+00,1.101543E-05,1.449847E+00,1.652432E-05,1.449924E+00,8.261450E-06
1.239000E+00,1.449897E+00,1.112397E-05,1.449846E+00,1.668666E-05,1.449923E+00,8.342621E-06
1.242000E+00,1.449896E+00,1.122254E-05,1.449844E+00,1.683451E-05,1.449922E+00,8.416546E-06
1.245000E+00,1.449896E+00,1.131105E-05,1.449843E+00,1.696777E-05,1.449922E+00,8.483173E-06
1.248000E+00,1.449895E+00,1.138946E-05,1.449842E+00,1.708633E-05,1.449921E+00,8.541973E-06
1.251000E+00,1.449894E+00,1.145576E-05,1.449841E+00,1.718436E-05,1.449920E+00,8.591463E-06
1.254000E+00,1.449893E+00,1.151559E-05,1.449839E+00,1.727315E-05,1.449920E+00,8.635856E-06
1.257000E+00,1.449892E+00,1.156794E-05,1.449838E+00,1.735454E-05,1.449919E+00,8.675595E-06
1.260000E+00,1.449891E+00,1.161085E-05,1.449837E+00,1.741891E-05,1.449918E+00,8.707776E-06
1.263000E+00,1.449890E+00,1.164808E-05,1.449835E+00,1.747380E-05,1.449918E+00,8.735698E-06
1.266000E+00,1.449889E+00,1.167863E-05,1.449834E+00,1.751916E-05,1.449917E+00,8.757888E-06
1.269000E+00,1.449888E+00,1.170149E-05,1.449832E+00,1.755297E-05,1.449916E+00,8.775753E-06
1.272000E+00,1.449887E+00,1.172722E-05,1.449831E+00,1.759253E-05,1.449915E+00,8.794568E-06
1.275000E+00,1.449886E+00,1.175488E-05,1.449829E+00,1.763402E-05,1.449915E+00,8.816277E-06
1.278000E+00,1.449885E+00,1.178642E-05,1.449828E+00,1.768133E-05,1.449914E+00,8.839447E-06
1.281000E+00,1.449884E+00,1.181797E-05,1.449826E+00,1.772866E-05,1.449913E+00,8.863599E-06
1.284000E+00,1.449883E+00,1.184176E-05,1.449824E+00,1.776434E-05,1.449912E+00,8.880947E-06
1.287000E+00,1.449882E+00,1.186356E-05,1.449823E+00,1.779607E-05,1.449911E+00,8.897301E-06
1.290000E+00,1.449881E+00,1.187653E-05,1.449821E+00,1.781602E-05,1.449910E+00,8.906782E-06
1.293000E+00,1.449879E+00,1.187471E-05,1.449819E+00,1.781330E-05,1.449910E+00,8.905417E-06
1.296000E+00,1.449878E+00,1.186292E-05,1.449817E+00,1.779463E-05,1.449909E+00,8.896573E-06
1.299000E+00,1.449877E+00,1.184602E-05,1.449815E+00,1.777175E-05,1.449908E+00,8.884636E-06
1.302000E+00,1.449875E+00,1.183187E-05,1.449813E+00,1.774955E-05,1.449907E+00,8.873536E-06
1.305000E+00,1.449874E+00,1.181656E-05,1.449811E+00,1.772707E-05,1.449906E+00,8.862289E-06
1.308000E+00,1.449873E+00,1.181294E-05,1.449809E+00,1.772116E-05,1.449904E+00,8.858838E-06
1.311000E+00,1.449871E+00,1.182611E-05,1.449807E+00,1.774191E-05,1.449903E+00,8.869208E-06
1.314000E+00,1.449870E+00,1.187113E-05,1.449804E+00,1.780844E-05,1.449902E+00,8.902468E-06
1.317000E+00,1.449868E+00,1.195220E-05,1.449802E+00,1.792905E-05,1.449901E+00,8.963771E-06
1.320000E+00,1.449866E+00,1.207760E-05,1.449799E+00,1.811815E-05,1.449900E+00,9.058319E-06
1.323000E+00,1.449864E+00,1.225263E-05,1.449797E+00,1.838022E-05,1.449898E+00,9.188345E-06
1.326000E+00,1.449863E+00,1.246860E-05,1.449794E+00,1.870567E-05,1.449897E+00,9.351069E-06
1.329000E+00,1.449861E+00,1.272878E-05,1.449791E+00,1.909494E-05,1.449896E+00,9.545702E-06
1.332000E+00,1.449859E+00,1.303853E-05,1.449788E+00,1.956058E-05,1.449894E+00,9.778520E-06
1.335000E+00,1.449857E+00,1.347924E-05,1.449785E+00,2.022063E-05,1.449893E+00,1.010854E-05
1.338000E+00,1.449855E+00,1.398169E-05,1.449782E+00,2.097686E-05,1.449891E+00,1.048563E-05
1.341000E+00,1.449853E+00,1.453919E-05,1.449780E+00,2.181361E-05,1.449890E+00,1.090502E-05
1.344000E+00,1.449851E+00,1.514289E-05,1.449777E+00,2.271715E-05,1.449888E+00,1.135679E-05
1.347000E+00,1.449849E+00,1.580026E-05,1.449774E+00,2.370423E-05,1.449887E+00,1.185032E-05
1.350000E+00,1.449847E+00,1.650958E-05,1.449771E+00,2.476720E-05,1.449886E+00,1.238180E-05
1.353000E+00,1.449846E+00,1.724859E-05,1.449768E+00,2.587778E-05,1.449884E+00,1.293606E-05
1.356000E+00,1.449844E+00,1.800513E-05,1.449765E+00,2.700951E-05,1.449883E+00,1.350192E-05
1.359000E+00,1.449842E+00,1.875763E-05,1.449763E+00,2.813775E-05,1.449881E+00,1.406706E-05
1.362000E+00,1.449840E+00,1.948020E-05,1.449760E+00,2.922521E-05,1.449880E+00,1.460975E-05
1.365000E+00,1.449838E+00,2.014465E-05,1.449757E+00,3.022190E-05,1.449879E+00,1.510809E-05
1.368000E+00,1.449836E+00,2.073501E-05,1.449755E+00,3.110847E-05,1.449877E+00,1.555035E-05
1.371000E+00,1.449834E+00,2.126117E-05,1.449752E+00,3.189461E-05,1.449876E+00,1.594444E-05
1.374000E+00,1.449832E+00,2.175398E-05,1.449749E+00,3.263593E-05,1.449874E+00,1.631508E-05
1.377000E+00,1.449830E+00,2.225501E-05,1.449745E+00,3.338644E-05,1.449873E+00,1.668929E-05
1.380000E+00,1.449828E+00,2.277058E-05,1.449742E+00,3.416085E-05,1.449871E+00,1.707754E-05
1.383000E+00,1.449826E+00,2.332178E-05,1.449738E+00,3.498660E-05,1.449869E+00,1.749041E-05
1.386000E+00,1.449823E+00,2.391090E-05,1.449734E+00,3.587031E-05,1.449867E+00,1.793225E-05
1.389000E+00,1.449820E+00,2.452135E-05,1.449730E+00,3.678703E-05,1.449865E+00,1.839061E-05
1.392000E+00,1.449817E+00,2.515744E-05,1.449726E+00,3.774117E-05,1.449863E+00,1.886767E-05
1.395000E+00,1.449814E+00,2.585109E-05,1.449721E+00,3.877954E-05,1.449861E+00,1.938685E-05
1.398000E+00,1.449811E+00,2.664935E-05,1.449716E+00,3.997906E-05,1.449858E+00,1.998660E-05
1.401000E+00,1.449807E+00,2.762090E-05,1.449711E+00,4.143853E-05,1.449856E+00,2.071421E-05
1.404000E+00,1.449803E+00,2.893733E-05,1.449705E+00,4.341533E-05,1.449853E+00,2.170047E-05
1.407000E+00,1.449799E+00,3.063500E-05,1.449699E+00,4.595971E-05,1.449849E+00,2.297691E-05
1.410000E+00,1.449795E+00,3.272485E-05,1.449692E+00,4.909665E-05,1.449846E+00,2.454110E-05
1.413000E+00,1.449790E+00,3.523511E-05,1.449686E+00,5.285990E-05,1.449843E+00,2.642485E-05
1.416000E+00,1.449786E+00,3.818985E-05,1.449679E+00,5.729204E-05,1.449840E+00,2.863876E-05
1.419000E+00,1.449781E+00,4.161772E-05,1.449672E+00,6.244031E-05,1.449836E+00,3.121073E-05
1.422000E+00,1.449777E+00,4.568996E-05,1.449665E+00,6.854224E-05,1.449833E+00,3.426383E-05
1.425000E+00,1.449773E+00,5.042787E-05,1.449659E+00,7.565128E-05,1.449829E+00,3.781833E-05
1.428000E+00,1.449768E+00,5.568817E-05,1.449653E+00,8.354393E-05,1.449826E+00,4.176030E-05
1.431000E+00,1.449764E+00,6.160869E-05,1.449647E+00,9.242470E-05,1.449823E+00,4.620068E-05
1.434000E+00,1.449761E+00,6.842417E-05,1.449642E+00,1.026566E-04,1.449821E+00,5.130791E-05
1.437000E+00,1.449759E+00,7.559912E-05,1.449638E+00,1.134279E-04,1.449819E+00,5.669347E-05
1.440000E+00,1.449757E+00,8.298705E-05,1.449635E+00,1.244967E-04,1.449818E+00,6.223222E-05
1.443000E+00,1.449756E+00,9.053650E-05,1.449633E+00,1.358209E-04,1.449817E+00,6.789866E-05
1.446000E+00,1.449755E+00,9.854678E-05,1.449632E+00,1.478495E-04,1.449816E+00,7.390419E-05
1.449000E+00,1.449755E+00,1.070646E-04,1.449633E+00,1.606307E-04,1.449817E+00,8.029474E-05
1.452000E+00,1.449757E+00,1.152995E-04,1.449636E+00,1.729698E-04,1.449818E+00,8.646426E-05
1.455000E+00,1.449760E+00,1.227989E-04,1.449640E+00,1.842279E-04,1.449820E+00,9.208442E-05
1.458000E+00,1.449764E+00,1.291422E-04,1.449645E+00,1.937252E-04,1.449823E+00,9.684183E-05
1.461000E+00,1.449767E+00,1.344284E-04,1.449651E+00,2.016811E-04,1.449825E+00,1.008109E-04
1.464000E+00,1.449770E+00,1.394508E-04,1.449656E+00,2.092236E-04,1.449828E+00,1.045910E-04
1.467000E+00,1.449774E+00,1.442965E-04,1.449661E+00,2.164748E-04,1.449830E+00,1.082076E-04
1.470000E+00,1.449777E+00,1.490540E-04,1.449666E+00,2.236109E-04,1.449833E+00,1.117845E-04
1.473000E+00,1.449781E+00,1.536686E-04,1.449672E+00,2.305598E-04,1.449836E+00,1.152500E-04
1.476000E+00,1.449785E+00,1.580500E-04,1.449678E+00,2.371230E-04,1.449839E+00,1.185315E-04
1.479000E+00,1.449789E+00,1.621425E-04,1.449684E+00,2.432798E-04,1.449842E+00,1.216098E-04
1.482000E+00,1.449794E+00,1.659625E-04,1.449691E+00,2.489559E-04,1.449846E+00,1.244479E-04
1.485000E+00,1.449799E+00,1.695442E-04,1.449698E+00,2.543644E-04,1.449849E+00,1.271520E-04
1.488000E+00,1.449804E+00,1.729401E-04,1.449706E+00,2.594314E-04,1.449853E+00,1.297036E-04
1.491000E+00,1.449810E+00,1.758324E-04,1.449715E+00,2.637926E-04,1.449858E+00,1.318660E-04
1.494000E+00,1.449816E+00,1.779006E-04,1.449725E+00,2.668994E-04,1.449862E+00,1.334193E-04
1.497000E+00,1.449823E+00,1.789485E-04,1.449735E+00,2.684350E-04,1.449867E+00,1.341963E-04
1.500000E+00,1.449830E+00,1.789064E-04,1.449744E+00,2.683901E-04,1.449872E+00,1.341737E-04
1.503000E+00,1.449836E+00,1.779685E-04,1.449754E+00,2.669741E-04,1.449877E+00,1.334748E-04
1.506000E+00,1.449842E+00,1.761659E-04,1.449763E+00,2.642886E-04,1.449881E+00,1.321229E-04
1.509000E+00,1.449847E+00,1.734936E-04,1.449770E+00,2.602710E-04,1.449885E+00,1.301048E-04
1.512000E+00,1.449852E+00,1.701299E-04,1.449777E+00,2.552439E-04,1.449889E+00,1.275913E-04
1.515000E+00,1.449855E+00,1.664388E-04,1.449782E+00,2.496797E-04,1.449891E+00,1.248274E-04
1.518000E+00,1.449858E+00,1.627133E-04,1.449786E+00,2.440916E-04,1.449893E+00,1.220334E-04
1.521000E+00,1.449859E+00,1.591749E-04,1.449789E+00,2.387563E-04,1.449895E+00,1.193750E-04
1.524000E+00,1.449861E+00,1.558618E-04,1.449791E+00,2.338052E-04,1.449896E+00,1.168902E-04
1.527000E+00,1.449862E+00,1.527014E-04,1.449793E+00,2.290738E-04,1.449896E+00,1.145152E-04
1.530000E+00,1.449862E+00,1.496389E-04,1.449793E+00,2.244707E-04,1.449897E+00,1.122136E-04
1.533000E+00,1.449862E+00,1.466561E-04,1.449794E+00,2.199967E-04,1.449897E+00,1.099858E-04
1.536000E+00,1.449862E+00,1.438285E-04,1.449793E+00,2.157832E-04,1.449897E+00,1.078697E-04
1.539000E+00,1.449861E+00,1.413623E-04,1.449792E+00,2.120747E-04,1.449896E+00,1.060155E-04
1.542000E+00,1.449860E+00,1.394098E-04,1.449791E+00,2.091554E-04,1.449895E+00,1.045557E-04
1.545000E+00,1.449859E+00,1.378238E-04,1.449789E+00,2.067482E-04,1.449895E+00,1.033615E-04
1.548000E+00,1.449858E+00,1.365313E-04,1.449787E+00,2.048376E-04,1.449894E+00,1.023968E-04
1.551000E+00,1.449857E+00,1.354493E-04,1.449785E+00,2.032007E-04,1.449893E+00,1.015877E-04
1.554000E+00,1.449856E+00,1.345036E-04,1.449784E+00,2.018011E-04,1.449892E+00,1.008784E-04
1.557000E+00,1.449855E+00,1.336195E-04,1.449782E+00,2.004514E-04,1.449891E+00,1.002035E-04
1.560000E+00,1.449854E+00,1.327215E-04,1.449780E+00,1.990950E-04,1.449890E+00,9.953473E-05
1.563000E+00,1.449852E+00,1.318380E-04,1.449778E+00,1.977888E-04,1.449889E+00,9.887211E-05
1.566000E+00,1.449850E+00,1.311213E-04,1.449775E+00,1.967041E-04,1.449888E+00,9.833930E-05
1.569000E+00,1.449848E+00,1.306866E-04,1.449772E+00,1.960523E-04,1.449886E+00,9.800378E-05
1.572000E+00,1.449846E+00,1.306120E-04,1.449769E+00,1.959499E-04,1.449884E+00,9.795257E-05
1.575000E+00,1.449843E+00,1.310333E-04,1.449765E+00,1.965725E-04,1.449883E+00,9.827338E-05
1.578000E+00,1.449841E+00,1.320110E-04,1.449761E+00,1.980390E-04,1.449881E+00,9.900665E-05
1.581000E+00,1.449838E+00,1.335578E-04,1.449758E+00,2.003544E-04,1.449879E+00,1.001643E-04
1.584000E+00,1.449836E+00,1.357635E-04,1.449754E+00,2.036774E-04,1.449877E+00,1.018162E-04
1.587000E+00,1.449834E+00,1.385932E-04,1.449751E+00,2.079171E-04,1.449876E+00,1.039360E-04
1.590000E+00,1.449833E+00,1.419153E-04,1.449749E+00,2.129052E-04,1.449875E+00,1.064396E-04
1.593000E+00,1.449832E+00,1.455680E-04,1.449748E+00,2.183940E-04,1.449874E+00,1.091647E-04
1.596000E+00,1.449832E+00,1.493692E-04,1.449749E+00,2.240765E-04,1.449874E+00,1.120252E-04
1.599000E+00,1.449834E+00,1.529700E-04,1.449750E+00,2.294875E-04,1.449875E+00,1.147210E-04
1.602000E+00,1.449835E+00,1.559803E-04,1.449752E+00,2.339836E-04,1.449876E+00,1.169787E-04
1.605000E+00,1.449837E+00,1.584941E-04,1.449755E+00,2.377543E-04,1.449878E+00,1.188543E-04
1.608000E+00,1.449839E+00,1.607039E-04,1.449758E+00,2.410689E-04,1.449879E+00,1.205213E-04
1.611000E+00,1.449841E+00,1.627447E-04,1.449761E+00,2.441594E-04,1.449881E+00,1.220568E-04
1.614000E+00,1.449843E+00,1.646742E-04,1.449765E+00,2.470247E-04,1.449883E+00,1.234992E-04
1.617000E+00,1.449846E+00,1.661781E-04,1.449769E+00,2.492901E-04,1.449885E+00,1.246319E-04
1.620000E+00,1.449849E+00,1.670963E-04,1.449774E+00,2.506575E-04,1.449887E+00,1.253155E-04
1.623000E+00,1.449852E+00,1.672480E-04,1.449778E+00,2.508852E-04,1.449889E+00,1.254294E-04
1.626000E+00,1.449855E+00,1.667477E-04,1.449782E+00,2.501249E-04,1.449891E+00,1.250492E-04
1.629000E+00,1.449857E+00,1.659278E-04,1.449785E+00,2.489249E-04,1.449893E+00,1.244491E-04
1.632000E+00,1.449859E+00,1.651435E-04,1.449788E+00,2.477584E-04,1.449894E+00,1.238559E-04
1.635000E+00,1.449860E+00,1.646728E-04,1.449790E+00,2.470225E-04,1.449895E+00,1.234979E-04
1.638000E+00,1.449861E+00,1.645474E-04,1.449792E+00,2.468394E-04,1.449896E+00,1.234063E-04
1.641000E+00,1.449862E+00,1.646992E-04,1.449794E+00,2.470724E-04,1.449897E+00,1.235228E-04
1.644000E+00,1.449864E+00,1.650003E-04,1.449796E+00,2.475040E-04,1.449898E+00,1.237386E-04
1.647000E+00,1.449867E+00,1.652215E-04,1.449800E+00,2.478757E-04,1.449900E+00,1.239144E-04
1.650000E+00,1.449869E+00,1.651418E-04,1.449803E+00,2.477261E-04,1.449902E+00,1.238496E-04
1.653000E+00,1.449872E+00,1.645589E-04,1.449808E+00,2.468919E-04,1.449904E+00,1.234224E-04
1.656000E+00,1.449875E+00,1.633696E-04,1.449812E+00,2.450879E-04,1.449906E+00,1.225204E-04
1.659000E+00,1.449878E+00,1.614496E-04,1.449817E+00,2.421880E-04,1.449908E+00,1.210805E-04
1.662000E+00,1.449881E+00,1.588557E-04,1.449821E+00,2.382871E-04,1.449911E+00,1.191401E-04
1.665000E+00,1.449883E+00,1.557460E-04,1.449824E+00,2.336427E-04,1.449912E+00,1.168078E-04
1.668000E+00,1.449884E+00,1.525025E-04,1.449826E+00,2.287775E-04,1.449913E+00,1.143853E-04
1.671000E+00,1.449885E+00,1.492869E-04,1.449828E+00,2.239338E-04,1.449914E+00,1.119533E-04
1.674000E+00,1.449886E+00,1.459673E-04,1.449829E+00,2.189697E-04,1.449915E+00,1.094712E-04
1.677000E+00,1.449887E+00,1.426552E-04,1.449830E+00,2.139863E-04,1.449915E+00,1.069795E-04
1.680000E+00,1.449887E+00,1.392793E-04,1.449830E+00,2.089429E-04,1.449915E+00,1.044475E-04
1.683000E+00,1.449887E+00,1.359314E-04,1.449830E+00,2.039211E-04,1.449915E+00,1.019468E-04
1.686000E+00,1.449886E+00,1.326115E-04,1.449829E+00,1.989208E-04,1.449915E+00,9.944664E-05
1.689000E+00,1.449886E+00,1.293200E-04,1.449828E+00,1.940040E-04,1.449914E+00,9.698823E-05
1.692000E+00,1.449885E+00,1.261290E-04,1.449827E+00,1.892124E-04,1.449914E+00,9.459238E-05
1.695000E+00,1.449883E+00,1.230493E-04,1.449825E+00,1.845877E-04,1.449913E+00,9.229034E-05
1.698000E+00,1.449882E+00,1.201022E-04,1.449823E+00,1.801517E-04,1.449911E+00,9.006201E-05
1.701000E+00,1.449880E+00,1.172886E-04,1.449820E+00,1.759466E-04,1.449910E+00,8.795947E-05
1.704000E+00,1.449878E+00,1.146608E-04,1.449817E+00,1.720154E-04,1.449909E+00,8.599381E-05
1.707000E+00,1.449876E+00,1.122200E-04,1.449814E+00,1.683387E-04,1.449907E+00,8.416577E-05
1.710000E+00,1.449874E+00,1.101540E-04,1.449811E+00,1.652500E-04,1.449906E+00,8.261109E-05
1.713000E+00,1.449872E+00,1.082152E-04,1.449808E+00,1.623368E-04,1.449904E+00,8.115441E-05
1.716000E+00,1.449870E+00,1.063836E-04,1.449805E+00,1.595789E-04,1.449902E+00,7.978068E-05
1.719000E+00,1.449868E+00,1.045971E-04,1.449801E+00,1.569149E-04,1.449901E+00,7.844340E-05
1.722000E+00,1.449866E+00,1.028351E-04,1.449798E+00,1.542615E-04,1.449899E+00,7.711666E-05
1.725000E+00,1.449863E+00,1.010453E-04,1.449795E+00,1.515768E-04,1.449898E+00,7.577432E-05
1.728000E+00,1.449861E+00,9.922775E-05,1.449792E+00,1.488610E-04,1.449896E+00,7.441639E-05
1.731000E+00,1.449859E+00,9.743480E-05,1.449788E+00,1.461769E-04,1.449894E+00,7.307954E-05
1.734000E+00,1.449856E+00,9.570870E-05,1.449784E+00,1.435877E-04,1.449892E+00,7.177972E-05
1.737000E+00,1.449854E+00,9.407098E-05,1.449780E+00,1.411154E-04,1.449890E+00,7.054877E-05
1.740000E+00,1.449851E+00,9.254322E-05,1.449776E+00,1.388237E-04,1.449888E+00,6.940296E-05
1.743000E+00,1.449848E+00,9.111546E-05,1.449772E+00,1.366927E-04,1.449886E+00,6.832682E-05
1.746000E+00,1.449845E+00,8.978824E-05,1.449768E+00,1.347019E-04,1.449884E+00,6.733668E-05
1.749000E+00,1.449842E+00,8.857272E-05,1.449763E+00,1.328627E-04,1.449882E+00,6.642239E-05
1.752000E+00,1.449839E+00,8.744823E-05,1.449759E+00,1.311866E-04,1.449879E+00,6.558433E-05
1.755000E+00,1.449836E+00,8.645257E-05,1.449754E+00,1.296851E-04,1.449877E+00,6.483359E-05
1.758000E+00,1.449833E+00,8.562374E-05,1.449749E+00,1.284553E-04,1.449875E+00,6.421330E-05
1.761000E+00,1.449829E+00,8.500008E-05,1.449744E+00,1.275198E-04,1.449872E+00,6.374555E-05
1.764000E+00,1.449826E+00,8.455584E-05,1.449739E+00,1.268482E-04,1.449870E+00,6.340969E-05
1.767000E+00,1.449823E+00,8.428128E-05,1.449735E+00,1.264417E-04,1.449867E+00,6.321178E-05
1.770000E+00,1.449820E+00,8.413421E-05,1.449731E+00,1.262265E-04,1.449865E+00,6.309344E-05
1.773000E+00,1.449818E+00,8.398618E-05,1.449727E+00,1.259991E-04,1.449863E+00,6.298508E-05
1.776000E+00,1.449815E+00,8.369159E-05,1.449723E+00,1.255438E-04,1.449862E+00,6.276280E-05
1.779000E+00,1.449813E+00,8.310392E-05,1.449720E+00,1.246650E-04,1.449860E+00,6.232337E-05
1.782000E+00,1.449811E+00,8.216217E-05,1.449716E+00,1.232524E-04,1.449858E+00,6.161706E-05
1.785000E+00,1.449808E+00,8.089166E-05,1.449712E+00,1.213575E-04,1.449856E+00,6.066960E-05
1.788000E+00,1.449805E+00,7.945359E-05,1.449708E+00,1.192058E-04,1.449854E+00,5.958291E-05
1.791000E+00,1.449803E+00,7.774926E-05,1.449704E+00,1.166440E-04,1.449852E+00,5.830737E-05
1.794000E+00,1.449799E+00,7.606057E-05,1.449699E+00,1.141055E-04,1.449849E+00,5.704356E-05
