Optical constants of bloedite (Na_2 Mg(SO_4)_2 . 4 H_2 O); T = 120 K; averaged. Ref: Dalton; J. B.; and K. M. Pitman (2012); Low temperature optical constants of some hydrated sulfates relevant to planetary surfaces; J. Geophys. Res.
Wavelength (microns), n(lambda), k(lambda), n upper, k upper, n lower, k lower bound
8.570001E-01,1.484967E+00,3.813982E-06,1.484979E+00,2.136288E-06,1.484951E+00,5.244818E-06
8.580000E-01,1.484967E+00,3.818600E-06,1.484979E+00,2.138784E-06,1.484951E+00,5.251021E-06
8.590000E-01,1.484967E+00,3.820609E-06,1.484978E+00,2.140182E-06,1.484951E+00,5.254539E-06
8.600000E-01,1.484966E+00,3.823095E-06,1.484978E+00,2.141854E-06,1.484950E+00,5.258774E-06
8.610000E-01,1.484966E+00,3.827274E-06,1.484978E+00,2.144485E-06,1.484950E+00,5.264867E-06
8.620000E-01,1.484966E+00,3.835295E-06,1.484978E+00,2.148670E-06,1.484950E+00,5.275947E-06
8.630000E-01,1.484966E+00,3.845228E-06,1.484978E+00,2.154191E-06,1.484950E+00,5.290337E-06
8.640000E-01,1.484966E+00,3.853422E-06,1.484978E+00,2.158376E-06,1.484949E+00,5.301188E-06
8.650000E-01,1.484965E+00,3.857276E-06,1.484978E+00,2.160597E-06,1.484949E+00,5.306634E-06
8.660000E-01,1.484965E+00,3.861461E-06,1.484978E+00,2.163148E-06,1.484949E+00,5.312579E-06
8.670000E-01,1.484965E+00,3.867711E-06,1.484977E+00,2.166450E-06,1.484949E+00,5.321161E-06
8.680000E-01,1.484965E+00,3.869517E-06,1.484977E+00,2.167655E-06,1.484948E+00,5.323493E-06
8.690000E-01,1.484965E+00,3.867183E-06,1.484977E+00,2.166781E-06,1.484948E+00,5.320525E-06
8.700000E-01,1.484965E+00,3.870414E-06,1.484977E+00,2.168509E-06,1.484948E+00,5.325595E-06
8.710000E-01,1.484964E+00,3.880294E-06,1.484977E+00,2.173994E-06,1.484948E+00,5.339417E-06
8.720000E-01,1.484964E+00,3.884536E-06,1.484977E+00,2.176607E-06,1.484947E+00,5.346119E-06
8.730000E-01,1.484964E+00,3.890994E-06,1.484977E+00,2.180444E-06,1.484947E+00,5.354999E-06
8.740000E-01,1.484964E+00,3.897786E-06,1.484977E+00,2.183705E-06,1.484947E+00,5.364714E-06
8.750000E-01,1.484964E+00,3.900883E-06,1.484977E+00,2.186043E-06,1.484947E+00,5.369655E-06
8.760000E-01,1.484964E+00,3.905875E-06,1.484977E+00,2.188825E-06,1.484946E+00,5.376574E-06
8.770000E-01,1.484963E+00,3.910784E-06,1.484977E+00,2.191774E-06,1.484946E+00,5.383743E-06
8.780000E-01,1.484963E+00,3.914613E-06,1.484976E+00,2.194060E-06,1.484946E+00,5.389629E-06
8.790000E-01,1.484963E+00,3.918515E-06,1.484976E+00,2.195794E-06,1.484946E+00,5.394754E-06
8.800000E-01,1.484963E+00,3.928135E-06,1.484976E+00,2.201117E-06,1.484945E+00,5.408306E-06
8.810000E-01,1.484963E+00,3.932437E-06,1.484976E+00,2.203706E-06,1.484945E+00,5.414874E-06
8.820000E-01,1.484963E+00,3.933767E-06,1.484976E+00,2.204580E-06,1.484945E+00,5.416549E-06
8.830000E-01,1.484963E+00,3.937269E-06,1.484976E+00,2.206708E-06,1.484945E+00,5.422402E-06
8.840000E-01,1.484962E+00,3.942503E-06,1.484976E+00,2.209730E-06,1.484945E+00,5.428983E-06
8.850000E-01,1.484962E+00,3.949130E-06,1.484975E+00,2.213307E-06,1.484944E+00,5.438720E-06
8.860000E-01,1.484962E+00,3.956100E-06,1.484975E+00,2.217496E-06,1.484944E+00,5.448296E-06
8.870000E-01,1.484962E+00,3.961904E-06,1.484975E+00,2.220180E-06,1.484944E+00,5.456121E-06
8.880000E-01,1.484962E+00,3.960453E-06,1.484975E+00,2.219672E-06,1.484944E+00,5.453993E-06
8.890000E-01,1.484962E+00,3.958820E-06,1.484975E+00,2.218945E-06,1.484943E+00,5.451853E-06
8.900000E-01,1.484961E+00,3.960849E-06,1.484975E+00,2.220282E-06,1.484943E+00,5.455136E-06
8.910000E-01,1.484961E+00,3.968126E-06,1.484975E+00,2.224254E-06,1.484943E+00,5.465784E-06
8.920000E-01,1.484961E+00,3.976092E-06,1.484975E+00,2.228906E-06,1.484942E+00,5.476783E-06
8.930000E-01,1.484961E+00,3.981002E-06,1.484975E+00,2.231689E-06,1.484942E+00,5.484392E-06
8.940000E-01,1.484961E+00,3.986911E-06,1.484975E+00,2.234707E-06,1.484942E+00,5.491816E-06
8.950000E-01,1.484961E+00,3.995880E-06,1.484974E+00,2.240017E-06,1.484942E+00,5.504847E-06
8.960000E-01,1.484960E+00,3.997658E-06,1.484974E+00,2.240937E-06,1.484941E+00,5.507375E-06
8.970000E-01,1.484960E+00,3.996418E-06,1.484974E+00,2.240545E-06,1.484941E+00,5.506373E-06
8.980000E-01,1.484960E+00,4.001980E-06,1.484974E+00,2.243853E-06,1.484941E+00,5.513620E-06
8.990000E-01,1.484960E+00,4.019075E-06,1.484974E+00,2.253191E-06,1.484941E+00,5.537770E-06
9.000000E-01,1.484960E+00,4.029579E-06,1.484974E+00,2.258614E-06,1.484941E+00,5.552696E-06
9.010000E-01,1.484959E+00,4.032490E-06,1.484974E+00,2.260668E-06,1.484940E+00,5.557129E-06
9.020000E-01,1.484959E+00,4.036093E-06,1.484974E+00,2.263012E-06,1.484940E+00,5.562852E-06
9.030000E-01,1.484959E+00,4.048522E-06,1.484974E+00,2.269767E-06,1.484940E+00,5.580997E-06
9.040000E-01,1.484959E+00,4.053162E-06,1.484974E+00,2.272309E-06,1.484939E+00,5.587678E-06
9.050000E-01,1.484959E+00,4.055865E-06,1.484974E+00,2.273988E-06,1.484939E+00,5.590963E-06
9.060000E-01,1.484959E+00,4.059382E-06,1.484974E+00,2.275837E-06,1.484939E+00,5.595875E-06
9.070000E-01,1.484958E+00,4.061778E-06,1.484973E+00,2.277598E-06,1.484939E+00,5.599408E-06
9.080000E-01,1.484958E+00,4.062535E-06,1.484973E+00,2.277853E-06,1.484939E+00,5.599792E-06
9.090000E-01,1.484958E+00,4.061376E-06,1.484973E+00,2.277055E-06,1.484938E+00,5.598171E-06
9.100000E-01,1.484958E+00,4.062708E-06,1.484973E+00,2.278107E-06,1.484938E+00,5.600501E-06
9.110000E-01,1.484957E+00,4.070104E-06,1.484973E+00,2.282419E-06,1.484938E+00,5.611577E-06
9.119999E-01,1.484957E+00,4.071789E-06,1.484973E+00,2.283525E-06,1.484937E+00,5.614433E-06
9.130000E-01,1.484957E+00,4.081437E-06,1.484973E+00,2.289220E-06,1.484937E+00,5.627679E-06
9.140000E-01,1.484957E+00,4.095790E-06,1.484972E+00,2.296755E-06,1.484937E+00,5.647280E-06
9.150000E-01,1.484957E+00,4.094111E-06,1.484972E+00,2.296409E-06,1.484936E+00,5.646085E-06
9.159999E-01,1.484957E+00,4.101978E-06,1.484972E+00,2.300748E-06,1.484936E+00,5.657040E-06
9.170000E-01,1.484957E+00,4.109612E-06,1.484972E+00,2.304849E-06,1.484936E+00,5.667851E-06
9.180000E-01,1.484956E+00,4.113030E-06,1.484972E+00,2.307169E-06,1.484936E+00,5.672792E-06
9.190000E-01,1.484956E+00,4.117317E-06,1.484972E+00,2.309315E-06,1.484935E+00,5.678779E-06
9.200000E-01,1.484956E+00,4.117501E-06,1.484972E+00,2.309625E-06,1.484935E+00,5.679002E-06
9.209999E-01,1.484956E+00,4.123220E-06,1.484972E+00,2.312941E-06,1.484935E+00,5.687247E-06
9.219999E-01,1.484956E+00,4.133224E-06,1.484972E+00,2.318795E-06,1.484935E+00,5.702056E-06
9.230000E-01,1.484956E+00,4.137376E-06,1.484971E+00,2.321592E-06,1.484934E+00,5.709225E-06
9.240000E-01,1.484956E+00,4.148469E-06,1.484971E+00,2.327779E-06,1.484934E+00,5.724736E-06
9.250000E-01,1.484955E+00,4.157468E-06,1.484971E+00,2.332746E-06,1.484934E+00,5.737459E-06
9.259999E-01,1.484955E+00,4.163169E-06,1.484971E+00,2.336212E-06,1.484934E+00,5.745966E-06
9.270000E-01,1.484955E+00,4.173422E-06,1.484971E+00,2.341852E-06,1.484933E+00,5.760697E-06
9.280000E-01,1.484954E+00,4.183200E-06,1.484971E+00,2.347455E-06,1.484933E+00,5.774830E-06
9.290000E-01,1.484954E+00,4.191304E-06,1.484971E+00,2.351732E-06,1.484933E+00,5.785535E-06
9.299999E-01,1.484954E+00,4.196749E-06,1.484971E+00,2.355150E-06,1.484932E+00,5.794278E-06
9.309999E-01,1.484954E+00,4.202369E-06,1.484971E+00,2.358438E-06,1.484932E+00,5.801971E-06
9.319999E-01,1.484954E+00,4.202038E-06,1.484970E+00,2.358557E-06,1.484932E+00,5.801415E-06
9.330000E-01,1.484954E+00,4.210858E-06,1.484970E+00,2.363761E-06,1.484932E+00,5.814250E-06
9.340000E-01,1.484953E+00,4.224114E-06,1.484970E+00,2.371363E-06,1.484932E+00,5.834188E-06
9.349999E-01,1.484953E+00,4.223716E-06,1.484970E+00,2.371374E-06,1.484931E+00,5.833029E-06
9.359999E-01,1.484953E+00,4.228419E-06,1.484970E+00,2.374317E-06,1.484931E+00,5.839807E-06
9.370000E-01,1.484953E+00,4.238457E-06,1.484970E+00,2.380061E-06,1.484930E+00,5.854587E-06
9.380000E-01,1.484953E+00,4.246441E-06,1.484970E+00,2.384862E-06,1.484930E+00,5.866078E-06
9.390000E-01,1.484952E+00,4.245698E-06,1.484970E+00,2.385164E-06,1.484930E+00,5.865458E-06
9.400000E-01,1.484952E+00,4.258987E-06,1.484969E+00,2.392861E-06,1.484930E+00,5.883905E-06
9.410000E-01,1.484952E+00,4.270889E-06,1.484969E+00,2.399519E-06,1.484929E+00,5.901420E-06
9.420000E-01,1.484952E+00,4.274877E-06,1.484969E+00,2.401831E-06,1.484929E+00,5.906468E-06
9.430000E-01,1.484952E+00,4.274079E-06,1.484969E+00,2.402219E-06,1.484929E+00,5.906687E-06
9.440000E-01,1.484952E+00,4.294757E-06,1.484969E+00,2.413659E-06,1.484929E+00,5.936483E-06
9.450000E-01,1.484951E+00,4.301896E-06,1.484969E+00,2.418492E-06,1.484928E+00,5.947606E-06
9.460000E-01,1.484951E+00,4.305720E-06,1.484969E+00,2.420996E-06,1.484928E+00,5.952630E-06
9.470000E-01,1.484951E+00,4.327968E-06,1.484968E+00,2.433167E-06,1.484928E+00,5.984167E-06
9.480000E-01,1.484950E+00,4.340504E-06,1.484968E+00,2.440733E-06,1.484928E+00,6.002678E-06
9.490000E-01,1.484950E+00,4.348102E-06,1.484968E+00,2.445518E-06,1.484927E+00,6.014190E-06
9.500000E-01,1.484950E+00,4.358110E-06,1.484968E+00,2.451764E-06,1.484927E+00,6.028523E-06
9.510000E-01,1.484950E+00,4.375082E-06,1.484968E+00,2.461633E-06,1.484926E+00,6.053524E-06
9.520000E-01,1.484950E+00,4.398176E-06,1.484968E+00,2.474587E-06,1.484926E+00,6.086509E-06
9.530000E-01,1.484950E+00,4.412103E-06,1.484968E+00,2.482786E-06,1.484926E+00,6.108266E-06
9.540000E-01,1.484949E+00,4.421952E-06,1.484967E+00,2.489073E-06,1.484926E+00,6.122518E-06
9.550000E-01,1.484949E+00,4.432718E-06,1.484967E+00,2.495909E-06,1.484926E+00,6.138420E-06
9.560000E-01,1.484949E+00,4.445450E-06,1.484967E+00,2.503621E-06,1.484925E+00,6.157020E-06
9.570000E-01,1.484949E+00,4.463196E-06,1.484967E+00,2.513705E-06,1.484925E+00,6.182092E-06
9.580000E-01,1.484949E+00,4.479237E-06,1.484967E+00,2.523077E-06,1.484925E+00,6.205930E-06
9.590000E-01,1.484949E+00,4.490401E-06,1.484967E+00,2.530287E-06,1.484924E+00,6.222988E-06
9.600000E-01,1.484949E+00,4.505633E-06,1.484967E+00,2.539560E-06,1.484924E+00,6.245491E-06
9.610000E-01,1.484948E+00,4.519426E-06,1.484966E+00,2.548115E-06,1.484924E+00,6.266022E-06
9.620000E-01,1.484948E+00,4.531799E-06,1.484966E+00,2.555880E-06,1.484923E+00,6.283951E-06
9.630000E-01,1.484948E+00,4.542135E-06,1.484966E+00,2.563066E-06,1.484923E+00,6.301134E-06
9.640000E-01,1.484948E+00,4.554766E-06,1.484966E+00,2.570533E-06,1.484923E+00,6.318335E-06
9.650000E-01,1.484947E+00,4.575451E-06,1.484966E+00,2.582844E-06,1.484923E+00,6.348356E-06
9.660000E-01,1.484947E+00,4.598634E-06,1.484966E+00,2.596905E-06,1.484922E+00,6.383364E-06
9.670000E-01,1.484947E+00,4.619926E-06,1.484966E+00,2.609612E-06,1.484922E+00,6.414761E-06
9.680000E-01,1.484947E+00,4.640344E-06,1.484966E+00,2.621984E-06,1.484922E+00,6.444199E-06
9.690000E-01,1.484946E+00,4.670848E-06,1.484966E+00,2.639739E-06,1.484921E+00,6.489342E-06
9.700000E-01,1.484946E+00,4.694039E-06,1.484966E+00,2.653520E-06,1.484921E+00,6.523154E-06
9.710000E-01,1.484946E+00,4.711892E-06,1.484965E+00,2.664661E-06,1.484921E+00,6.549610E-06
9.719999E-01,1.484946E+00,4.738181E-06,1.484965E+00,2.680452E-06,1.484921E+00,6.587891E-06
9.730000E-01,1.484946E+00,4.761190E-06,1.484965E+00,2.694467E-06,1.484920E+00,6.621066E-06
9.740000E-01,1.484945E+00,4.790810E-06,1.484965E+00,2.711983E-06,1.484920E+00,6.664053E-06
9.750000E-01,1.484945E+00,4.820869E-06,1.484965E+00,2.729921E-06,1.484919E+00,6.709449E-06
9.760000E-01,1.484945E+00,4.843015E-06,1.484965E+00,2.743905E-06,1.484919E+00,6.741863E-06
9.770000E-01,1.484945E+00,4.868484E-06,1.484965E+00,2.759576E-06,1.484919E+00,6.780306E-06
9.780000E-01,1.484945E+00,4.896479E-06,1.484965E+00,2.776738E-06,1.484919E+00,6.820929E-06
9.790000E-01,1.484945E+00,4.929160E-06,1.484965E+00,2.796478E-06,1.484918E+00,6.868857E-06
9.800000E-01,1.484945E+00,4.965736E-06,1.484964E+00,2.818093E-06,1.484918E+00,6.921638E-06
9.809999E-01,1.484944E+00,4.995901E-06,1.484964E+00,2.836528E-06,1.484918E+00,6.966080E-06
9.819999E-01,1.484944E+00,5.016704E-06,1.484964E+00,2.850006E-06,1.484917E+00,6.997745E-06
9.830000E-01,1.484944E+00,5.044577E-06,1.484964E+00,2.867327E-06,1.484917E+00,7.039105E-06
9.840000E-01,1.484944E+00,5.075402E-06,1.484964E+00,2.885530E-06,1.484917E+00,7.083442E-06
9.850000E-01,1.484943E+00,5.077589E-06,1.484964E+00,2.888294E-06,1.484917E+00,7.085051E-06
9.859999E-01,1.484943E+00,5.103719E-06,1.484963E+00,2.905095E-06,1.484917E+00,7.124821E-06
9.870000E-01,1.484943E+00,5.123548E-06,1.484963E+00,2.917684E-06,1.484916E+00,7.153065E-06
9.880000E-01,1.484943E+00,5.135341E-06,1.484963E+00,2.925834E-06,1.484916E+00,7.170850E-06
9.890000E-01,1.484943E+00,5.167599E-06,1.484963E+00,2.945207E-06,1.484916E+00,7.217831E-06
9.900000E-01,1.484943E+00,5.185173E-06,1.484963E+00,2.955745E-06,1.484915E+00,7.242268E-06
9.910000E-01,1.484942E+00,5.206717E-06,1.484963E+00,2.968457E-06,1.484915E+00,7.273507E-06
9.920000E-01,1.484942E+00,5.224294E-06,1.484963E+00,2.979165E-06,1.484915E+00,7.298627E-06
9.930000E-01,1.484942E+00,5.225998E-06,1.484962E+00,2.981430E-06,1.484914E+00,7.300913E-06
9.940000E-01,1.484942E+00,5.241928E-06,1.484962E+00,2.991234E-06,1.484914E+00,7.323743E-06
9.950000E-01,1.484942E+00,5.260609E-06,1.484962E+00,3.002033E-06,1.484914E+00,7.349612E-06
9.960000E-01,1.484941E+00,5.267424E-06,1.484962E+00,3.006532E-06,1.484914E+00,7.358811E-06
9.970000E-01,1.484941E+00,5.266957E-06,1.484962E+00,3.007721E-06,1.484913E+00,7.359311E-06
9.980000E-01,1.484941E+00,5.295435E-06,1.484962E+00,3.023754E-06,1.484913E+00,7.399258E-06
9.990000E-01,1.484941E+00,5.287374E-06,1.484962E+00,3.019245E-06,1.484913E+00,7.386671E-06
1.000000E+00,1.484941E+00,5.283270E-06,1.484962E+00,3.017566E-06,1.484913E+00,7.379831E-06
1.001000E+00,1.484941E+00,5.299236E-06,1.484962E+00,3.026330E-06,1.484913E+00,7.403498E-06
1.002000E+00,1.484940E+00,5.311487E-06,1.484962E+00,3.032746E-06,1.484912E+00,7.422223E-06
1.003000E+00,1.484940E+00,5.317475E-06,1.484961E+00,3.035937E-06,1.484912E+00,7.430986E-06
1.004000E+00,1.484940E+00,5.310903E-06,1.484961E+00,3.031756E-06,1.484912E+00,7.422041E-06
1.005000E+00,1.484940E+00,5.289978E-06,1.484961E+00,3.020288E-06,1.484911E+00,7.391495E-06
1.006000E+00,1.484939E+00,5.270722E-06,1.484961E+00,3.009748E-06,1.484911E+00,7.363925E-06
1.007000E+00,1.484939E+00,5.259499E-06,1.484961E+00,3.003442E-06,1.484910E+00,7.347525E-06
1.008000E+00,1.484939E+00,5.253345E-06,1.484961E+00,2.999734E-06,1.484910E+00,7.340480E-06
1.009000E+00,1.484939E+00,5.248894E-06,1.484961E+00,2.996589E-06,1.484910E+00,7.333409E-06
1.010000E+00,1.484939E+00,5.250593E-06,1.484961E+00,2.996725E-06,1.484910E+00,7.335353E-06
1.011000E+00,1.484939E+00,5.245769E-06,1.484961E+00,2.993409E-06,1.484910E+00,7.327605E-06
1.012000E+00,1.484938E+00,5.231805E-06,1.484961E+00,2.984706E-06,1.484909E+00,7.305430E-06
1.013000E+00,1.484938E+00,5.226434E-06,1.484960E+00,2.981246E-06,1.484909E+00,7.296244E-06
1.014000E+00,1.484938E+00,5.234610E-06,1.484960E+00,2.984993E-06,1.484909E+00,7.308196E-06
1.015000E+00,1.484938E+00,5.228834E-06,1.484960E+00,2.980947E-06,1.484908E+00,7.299940E-06
1.016000E+00,1.484938E+00,5.214631E-06,1.484960E+00,2.972337E-06,1.484908E+00,7.278139E-06
1.017000E+00,1.484938E+00,5.206481E-06,1.484960E+00,2.967381E-06,1.484908E+00,7.266133E-06
1.018000E+00,1.484937E+00,5.200237E-06,1.484960E+00,2.963185E-06,1.484907E+00,7.256604E-06
1.019000E+00,1.484937E+00,5.183085E-06,1.484959E+00,2.953213E-06,1.484907E+00,7.231227E-06
1.020000E+00,1.484937E+00,5.184488E-06,1.484959E+00,2.953297E-06,1.484907E+00,7.233089E-06
1.021000E+00,1.484936E+00,5.217846E-06,1.484959E+00,2.970716E-06,1.484906E+00,7.281049E-06
1.022000E+00,1.484936E+00,5.211030E-06,1.484959E+00,2.966450E-06,1.484906E+00,7.271406E-06
1.023000E+00,1.484936E+00,5.185675E-06,1.484959E+00,2.951998E-06,1.484906E+00,7.233412E-06
1.024000E+00,1.484936E+00,5.172405E-06,1.484959E+00,2.944023E-06,1.484906E+00,7.213790E-06
1.025000E+00,1.484936E+00,5.127852E-06,1.484959E+00,2.919269E-06,1.484905E+00,7.147989E-06
1.026000E+00,1.484935E+00,5.122585E-06,1.484958E+00,2.915401E-06,1.484905E+00,7.140123E-06
1.027000E+00,1.484935E+00,5.168936E-06,1.484958E+00,2.939533E-06,1.484905E+00,7.206075E-06
1.028000E+00,1.484935E+00,5.171414E-06,1.484958E+00,2.940180E-06,1.484904E+00,7.209561E-06
1.029000E+00,1.484935E+00,5.159836E-06,1.484958E+00,2.932876E-06,1.484904E+00,7.192353E-06
1.030000E+00,1.484934E+00,5.163571E-06,1.484958E+00,2.933956E-06,1.484904E+00,7.195813E-06
1.031000E+00,1.484934E+00,5.146900E-06,1.484958E+00,2.924607E-06,1.484903E+00,7.172705E-06
1.032000E+00,1.484934E+00,5.111615E-06,1.484958E+00,2.905084E-06,1.484903E+00,7.120685E-06
1.033000E+00,1.484934E+00,5.112905E-06,1.484957E+00,2.904823E-06,1.484903E+00,7.121082E-06
1.034000E+00,1.484933E+00,5.149396E-06,1.484957E+00,2.923826E-06,1.484902E+00,7.172857E-06
1.035000E+00,1.484933E+00,5.147800E-06,1.484957E+00,2.922383E-06,1.484902E+00,7.170466E-06
1.036000E+00,1.484933E+00,5.143832E-06,1.484957E+00,2.919707E-06,1.484902E+00,7.164131E-06
1.037000E+00,1.484933E+00,5.136027E-06,1.484957E+00,2.915164E-06,1.484901E+00,7.152666E-06
1.038000E+00,1.484933E+00,5.099264E-06,1.484957E+00,2.895904E-06,1.484901E+00,7.101106E-06
1.039000E+00,1.484933E+00,5.091299E-06,1.484957E+00,2.890697E-06,1.484901E+00,7.088076E-06
1.040000E+00,1.484932E+00,5.103856E-06,1.484957E+00,2.896693E-06,1.484900E+00,7.105019E-06
1.041000E+00,1.484932E+00,5.101899E-06,1.484957E+00,2.895182E-06,1.484900E+00,7.101430E-06
1.042000E+00,1.484932E+00,5.090539E-06,1.484956E+00,2.888524E-06,1.484900E+00,7.084380E-06
1.043000E+00,1.484932E+00,5.096937E-06,1.484956E+00,2.891918E-06,1.484899E+00,7.093188E-06
1.044000E+00,1.484931E+00,5.109774E-06,1.484956E+00,2.898282E-06,1.484899E+00,7.112097E-06
1.045000E+00,1.484931E+00,5.126194E-06,1.484956E+00,2.906835E-06,1.484899E+00,7.134996E-06
1.046000E+00,1.484931E+00,5.121601E-06,1.484956E+00,2.904286E-06,1.484898E+00,7.128157E-06
1.047000E+00,1.484931E+00,5.127307E-06,1.484955E+00,2.906680E-06,1.484898E+00,7.136181E-06
1.048000E+00,1.484931E+00,5.122778E-06,1.484955E+00,2.903508E-06,1.484897E+00,7.127703E-06
1.049000E+00,1.484930E+00,5.084722E-06,1.484955E+00,2.882841E-06,1.484897E+00,7.073450E-06
1.050000E+00,1.484930E+00,5.080611E-06,1.484955E+00,2.880115E-06,1.484897E+00,7.067248E-06
1.051000E+00,1.484930E+00,5.103997E-06,1.484955E+00,2.892635E-06,1.484897E+00,7.099908E-06
1.052000E+00,1.484930E+00,5.102844E-06,1.484955E+00,2.892371E-06,1.484896E+00,7.099206E-06
1.053000E+00,1.484929E+00,5.090872E-06,1.484954E+00,2.885491E-06,1.484896E+00,7.081193E-06
1.054000E+00,1.484929E+00,5.093269E-06,1.484954E+00,2.886643E-06,1.484895E+00,7.083931E-06
1.055000E+00,1.484929E+00,5.099596E-06,1.484954E+00,2.890074E-06,1.484895E+00,7.092543E-06
1.056000E+00,1.484929E+00,5.101292E-06,1.484954E+00,2.890227E-06,1.484895E+00,7.094978E-06
1.057000E+00,1.484928E+00,5.112459E-06,1.484954E+00,2.896494E-06,1.484894E+00,7.111142E-06
1.058000E+00,1.484928E+00,5.117037E-06,1.484953E+00,2.898573E-06,1.484894E+00,7.116706E-06
1.059000E+00,1.484928E+00,5.105736E-06,1.484953E+00,2.892307E-06,1.484894E+00,7.099861E-06
1.060000E+00,1.484928E+00,5.102348E-06,1.484953E+00,2.890801E-06,1.484894E+00,7.095439E-06
1.061000E+00,1.484927E+00,5.101675E-06,1.484953E+00,2.890005E-06,1.484893E+00,7.093023E-06
1.062000E+00,1.484927E+00,5.114195E-06,1.484953E+00,2.896814E-06,1.484893E+00,7.111049E-06
1.063000E+00,1.484927E+00,5.111103E-06,1.484953E+00,2.894505E-06,1.484892E+00,7.104489E-06
1.064000E+00,1.484926E+00,5.096589E-06,1.484953E+00,2.887345E-06,1.484892E+00,7.085189E-06
1.065000E+00,1.484926E+00,5.098932E-06,1.484953E+00,2.888521E-06,1.484892E+00,7.087885E-06
1.066000E+00,1.484926E+00,5.098338E-06,1.484953E+00,2.888379E-06,1.484891E+00,7.087137E-06
1.067000E+00,1.484926E+00,5.106947E-06,1.484952E+00,2.892891E-06,1.484891E+00,7.098319E-06
1.068000E+00,1.484926E+00,5.144052E-06,1.484952E+00,2.912723E-06,1.484891E+00,7.150868E-06
1.069000E+00,1.484926E+00,5.148867E-06,1.484952E+00,2.915298E-06,1.484890E+00,7.157867E-06
1.070000E+00,1.484925E+00,5.122415E-06,1.484952E+00,2.901120E-06,1.484890E+00,7.119593E-06
1.071000E+00,1.484925E+00,5.126642E-06,1.484952E+00,2.903374E-06,1.484889E+00,7.125484E-06
1.072000E+00,1.484925E+00,5.139413E-06,1.484952E+00,2.910203E-06,1.484889E+00,7.142969E-06
1.073000E+00,1.484925E+00,5.143598E-06,1.484951E+00,2.912665E-06,1.484889E+00,7.148461E-06
1.074000E+00,1.484924E+00,5.172952E-06,1.484951E+00,2.927763E-06,1.484888E+00,7.189616E-06
1.075000E+00,1.484924E+00,5.182617E-06,1.484951E+00,2.933325E-06,1.484888E+00,7.204118E-06
1.076000E+00,1.484924E+00,5.182208E-06,1.484951E+00,2.932941E-06,1.484888E+00,7.202527E-06
1.077000E+00,1.484923E+00,5.150403E-06,1.484951E+00,2.916721E-06,1.484887E+00,7.158191E-06
1.078000E+00,1.484923E+00,5.159129E-06,1.484950E+00,2.921428E-06,1.484887E+00,7.169600E-06
1.079000E+00,1.484923E+00,5.187612E-06,1.484950E+00,2.936885E-06,1.484887E+00,7.210288E-06
1.080000E+00,1.484923E+00,5.186924E-06,1.484950E+00,2.936875E-06,1.484886E+00,7.209630E-06
1.081000E+00,1.484923E+00,5.187349E-06,1.484950E+00,2.937167E-06,1.484886E+00,7.210389E-06
1.082000E+00,1.484922E+00,5.186543E-06,1.484950E+00,2.936950E-06,1.484886E+00,7.208274E-06
1.083000E+00,1.484922E+00,5.159187E-06,1.484950E+00,2.922101E-06,1.484885E+00,7.168197E-06
1.084000E+00,1.484922E+00,5.155318E-06,1.484949E+00,2.920384E-06,1.484885E+00,7.162584E-06
1.085000E+00,1.484921E+00,5.175618E-06,1.484949E+00,2.931107E-06,1.484885E+00,7.190704E-06
1.086000E+00,1.484921E+00,5.181579E-06,1.484949E+00,2.934381E-06,1.484884E+00,7.199244E-06
1.087000E+00,1.484921E+00,5.187850E-06,1.484949E+00,2.937965E-06,1.484884E+00,7.207580E-06
1.088000E+00,1.484921E+00,5.187325E-06,1.484949E+00,2.938001E-06,1.484883E+00,7.206640E-06
1.089000E+00,1.484921E+00,5.171385E-06,1.484949E+00,2.929550E-06,1.484883E+00,7.183673E-06
1.090000E+00,1.484920E+00,5.169263E-06,1.484949E+00,2.928885E-06,1.484882E+00,7.180920E-06
1.091000E+00,1.484920E+00,5.170610E-06,1.484949E+00,2.929783E-06,1.484882E+00,7.182506E-06
1.092000E+00,1.484920E+00,5.168902E-06,1.484948E+00,2.929282E-06,1.484882E+00,7.180517E-06
1.093000E+00,1.484919E+00,5.178841E-06,1.484948E+00,2.934786E-06,1.484881E+00,7.193441E-06
1.094000E+00,1.484919E+00,5.207775E-06,1.484948E+00,2.950458E-06,1.484881E+00,7.234182E-06
1.095000E+00,1.484919E+00,5.214451E-06,1.484948E+00,2.954449E-06,1.484880E+00,7.243540E-06
1.096000E+00,1.484919E+00,5.212814E-06,1.484948E+00,2.954386E-06,1.484880E+00,7.242509E-06
1.097000E+00,1.484918E+00,5.217201E-06,1.484947E+00,2.956712E-06,1.484879E+00,7.247914E-06
1.098000E+00,1.484918E+00,5.210557E-06,1.484947E+00,2.953529E-06,1.484879E+00,7.238123E-06
1.099000E+00,1.484918E+00,5.217237E-06,1.484947E+00,2.957736E-06,1.484879E+00,7.248316E-06
1.100000E+00,1.484918E+00,5.239761E-06,1.484947E+00,2.970117E-06,1.484879E+00,7.280046E-06
1.101000E+00,1.484917E+00,5.251325E-06,1.484947E+00,2.976537E-06,1.484878E+00,7.295607E-06
1.102000E+00,1.484917E+00,5.261074E-06,1.484946E+00,2.982127E-06,1.484878E+00,7.309302E-06
1.103000E+00,1.484917E+00,5.270924E-06,1.484946E+00,2.988133E-06,1.484877E+00,7.323211E-06
